50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,,Ship Length,LAT,LON,Engine Power,DWT,no. of engines,Vessel speed,Dmax
196.5955365,190.0672233,183.6881856,176.2999336,172.9598764,172.4326124,171.9358582,171.4396082,175.6334681,175.2650598,174.9053582,174.5555414,174.2161454,173.8873549,173.5691587,173.2614344,172.9639946,172.6766142,172.3990448,172.1310238,,200,5.817283,80.43546,9134.718507,64648.87033,1,10.6,-1834
138.9417885,138.4425385,137.9437885,137.4455385,136.9477885,136.4505385,135.9537885,135.4575385,134.9617885,134.4665385,133.9717885,133.4775385,132.9837885,132.4905385,131.9977885,131.5055385,131.0137885,130.5225385,130.0317885,129.5415385,,250,5.80331,81.16352,15327.89857,140521.2854,1,13.3,-1091
149.4285444,148.9292944,148.4305444,147.9322944,147.4345444,146.9372944,146.4405444,145.9442944,145.4485444,144.9532944,144.4585444,143.9642944,143.4705444,142.9772944,142.4845444,141.9922944,141.5005444,141.0092944,140.5185444,140.0282944,,26,9.715302,68.07713,61.18965071,35.44338143,1,0.6,-4512
164.9399092,164.4406592,163.9419092,163.4436592,162.9459092,162.4486592,161.9519092,161.4556592,160.9599092,160.4646592,159.9699092,159.4756592,158.9819092,158.4886592,157.9959092,157.5036592,157.0119092,156.5206592,156.0299092,155.5396592,,49,9.1597,75.67844,306.0518676,396.470372,1,0.3,-535
178.4073856,172.5816667,168.1665557,165.4112327,164.5313855,164.0311578,163.5344074,163.0381574,164.0125309,163.5728969,163.1383657,162.7096694,162.2872938,161.8715936,161.4628527,161.0613165,160.6672089,160.2807407,159.9021125,159.5315165,,130,7.775833,76.24168,3310.442301,14104.15985,1,0.1,-1564
185.984865,179.6532461,173.9542212,169.0195508,167.4447157,166.9383459,166.4415946,165.9453446,168.1970157,167.7921946,167.3945523,167.0050904,166.624375,166.2527331,165.8903555,165.537353,165.1937857,164.8596797,164.5350353,164.2198308,,144,5.769582,82.6106,4220.713758,20304.72151,1,11.9,-4066
127.1087648,126.6095148,126.1107648,125.6125148,125.1147648,124.6175148,124.1207648,123.6245148,123.1287648,122.6335148,122.1387648,121.6445148,121.1507648,120.6575148,120.1647648,119.6725148,119.1807648,118.6895148,118.1987648,117.7085148,,174,6.504927,82.04449,6594.750637,39656.62541,1,12.7,-3748
172.4243365,169.6608517,168.3593271,167.6098286,167.0799966,166.5825066,166.0857565,165.5895065,165.3386622,164.8540866,164.3710194,163.8896363,163.4100741,162.9324523,162.4568851,161.9834879,161.5123815,161.0436943,160.5775643,160.1141394,,13,7.529183,67.12655,9.949694113,2.323982113,1,0.1,-4603
151.5966359,151.0973859,150.5986359,150.1003859,149.6026359,149.1053859,148.6086359,148.1123859,147.6166359,147.1213859,146.6266359,146.1323859,145.6386359,145.1453859,144.6526359,144.1603859,143.6686359,143.1773859,142.6866359,142.1963859,,170,5.668253,80.38464,6244.186172,36536.92149,1,8.1,-3226
161.9050603,161.4058103,160.9070603,160.4088103,159.9110603,159.4138103,158.9170603,158.4208103,157.9250603,157.4298103,156.9350603,156.4408103,155.9470603,155.4538103,154.9610603,154.4688103,153.9770603,153.4858103,152.9950603,152.5048103,,56,18.2687,67.87552,426.9081682,653.1604565,1,0.5,-3382
127.1087648,126.6095148,126.1107648,125.6125148,125.1147648,124.6175148,124.1207648,123.6245148,123.1287648,122.6335148,122.1387648,121.6445148,121.1507648,120.6575148,120.1647648,119.6725148,119.1807648,118.6895148,118.1987648,117.7085148,,107,9.0411,73.21185,2077.603929,7012.329651,1,0.1,-1982
194.3020581,188.0683781,182.6621995,178.394668,177.0836555,176.5797347,176.0829838,175.5867338,177.0775801,176.6532995,176.2351123,175.8238841,175.4201525,175.024277,174.6365176,174.2570764,173.8861205,173.5237926,173.1702166,172.8254996,,13,17.52775,73.14014,9.949694113,2.323982113,1,1,1
178.5626004,173.6384909,170.6484401,169.1017367,168.4549164,167.9565359,167.4597858,166.9635358,167.1890659,166.7235406,166.2611749,165.8024141,165.3475836,164.8969499,164.4507522,164.0092202,163.5725832,163.1410753,162.7149374,162.294418,,330,13.66815,82.64268,28970.61139,365136.0205,1,10,-3337
164.803959,164.225877,163.7074634,163.2037536,162.7053285,162.2080734,161.7113234,161.2150734,160.7343953,160.2398205,159.7458113,159.2523794,158.759534,158.2672837,157.7756367,157.2846017,156.7941877,156.3044048,155.8152637,155.3267765,,186,5.726525,79.93124,7710.4157,50134.29093,1,9.4,-2898
183.2982802,178.1819134,174.9467431,173.2393728,172.5658221,172.0672348,171.5704846,171.0742346,171.3317531,170.8674308,170.4063662,169.9490196,169.4957263,169.0467594,168.6023632,168.1627711,167.7282158,167.2989335,166.8751673,166.4571667,,128,5.842767,81.77423,3190.413459,13344.08011,1,5.5,-4049
142.4134648,141.9142148,141.4154648,140.9172148,140.4194648,139.9222148,139.4254648,138.9292148,138.4334648,137.9382148,137.4434648,136.9492148,136.4554648,135.9622148,135.4694648,134.9772148,134.4854648,133.9942148,133.5034648,133.0132148,,244,5.805767,85.15252,14491.86839,129182.8195,1,9,-3958
178.5266568,173.6409121,170.6969251,169.178788,168.5366009,168.0382562,167.5415061,167.0452561,167.2539196,166.7877562,166.3247002,165.8651886,165.4095417,164.9580222,164.5108666,164.0683023,163.630557,163.197863,162.7704603,162.3485963,,32,8.354702,75.46876,104.2612819,78.83204227,1,0.6,-1814
180.2600048,174.9378271,171.4104335,169.4903446,168.7795744,168.280697,167.7839468,167.2876968,167.7121192,167.2539273,166.7994804,166.3493137,165.9038084,165.4632676,165.0279561,164.5981218,164.1740075,163.7558558,163.3439125,162.9384263,,187,5.502427,83.76921,7807.748447,51086.58897,1,9.7,-4041
158.2789273,157.7796773,157.2809273,156.7826773,156.2849273,155.7876773,155.2909273,154.7946773,154.2989273,153.8036773,153.3089273,152.8146773,152.3209273,151.8276773,151.3349273,150.8426773,150.3509273,149.8596773,149.3689273,148.8786773,,190,13.65434,60.30842,8103.79646,54019.55148,1,10.1,-4329
189.3842898,183.2970973,178.2843728,174.7239058,173.6385464,173.1366045,172.6398538,172.1436038,173.3381577,172.9052997,172.4779963,172.0570417,171.6429481,171.2360761,170.8367028,170.4450586,170.0613458,169.6857488,169.3184377,168.9595697,,85,9.393427,72.42696,1190.749913,3042.629171,1,0.1,-1901
154.4857063,153.9864563,153.4877063,152.9894563,152.4917063,151.9944563,151.4977063,151.0014563,150.5057063,150.0104563,149.5157063,149.0214563,148.5277063,148.0344563,147.5417063,147.0494563,146.5577063,146.0664563,145.5757063,145.0854563,,262,8.419963,72.66833,17077.16051,165250.0798,1,9.4,-2231
144.8202863,144.3210363,143.8222863,143.3240363,142.8262863,142.3290363,141.8322863,141.3360363,140.8402863,140.3450363,139.8502863,139.3560363,138.8622863,138.3690363,137.8762863,137.3840363,136.8922863,136.4010363,135.9102863,135.4200363,,67,9.112817,75.15468,665.179964,1270.360338,1,0.1,-2325
155.1875695,154.6881741,154.1893883,153.6911284,153.1933771,152.6961271,152.1993771,151.7031271,151.2075366,150.7122937,150.2175516,149.7233102,149.2295698,148.7363304,148.2435921,147.751355,147.2596192,146.7683848,146.2776518,145.7874206,,37,8.453038,75.37633,150.8612929,137.209735,1,0.1,-2117
154.4857076,153.9864566,153.4877064,152.9894563,152.4917063,151.9944563,151.4977063,151.0014563,150.5057101,150.0104603,149.5157105,149.0214607,148.5277109,148.0344612,147.5417115,147.0494618,146.5577121,146.0664625,145.5757129,145.0854634,,70,9.645108,81.66705,740.8277073,1493.117592,1,3.5,-3713
152.4400102,151.9407602,151.4420102,150.9437602,150.4460102,149.9487602,149.4520102,148.9557602,148.4600102,147.9647602,147.4700102,146.9757602,146.4820102,145.9887602,145.4960102,145.0037602,144.5120102,144.0207602,143.5300102,143.0397602,,67,6.047263,86.09275,665.179964,1270.360338,1,2.1,-3928
157.7090643,157.2098143,156.7110643,156.2128143,155.7150643,155.2178143,154.7210643,154.2248143,153.7290643,153.2338143,152.7390643,152.2448143,151.7510643,151.2578143,150.7650643,150.2728143,149.7810643,149.2898143,148.7990643,148.3088143,,59,9.250067,75.16093,485.9140093,793.1536328,1,0.3,-2304
153.4969894,152.9977394,152.4989894,152.0007394,151.5029894,151.0057394,150.5089894,150.0127394,149.5169894,149.0217394,148.5269894,148.0327394,147.5389894,147.0457394,146.5529894,146.0607394,145.5689894,145.0777394,144.5869894,144.0967394,,82,8.044617,76.7751,1091.012415,2668.472465,1,0.1,-94
131.7319409,131.2326829,130.7339309,130.2356804,129.7379303,129.2406803,128.7439303,128.2476803,127.7519587,127.25671,126.7619614,126.2677129,125.7739647,125.2807165,124.7879686,124.2957209,123.8039735,123.3127262,122.8219793,122.3317326,,63,6.881583,73.54999,571.5111389,1011.708121,1,0.6,-2150
181.9164201,175.7950065,170.6946616,166.9916432,165.8645855,165.3622857,164.865535,164.369285,165.8702178,165.4462187,165.02833,164.6174197,164.2140259,163.8185081,163.4311253,163.0520788,162.6815342,162.3196328,161.9664969,161.6222318,,17,9.953783,76.15028,20.23115889,6.738284271,1,6,-14
151.5966359,151.0973859,150.5986359,150.1003859,149.6026359,149.1053859,148.6086359,148.1123859,147.6166359,147.1213859,146.6266359,146.1323859,145.6386359,145.1453859,144.6526359,144.1603859,143.6686359,143.1773859,142.6866359,142.1963859,,157,13.35315,73.35326,5177.591019,27587.3383,1,12.2,-1171
164.4547593,163.9555093,163.4567593,162.9585093,162.4607593,161.9635093,161.4667593,160.9705093,160.4747593,159.9795093,159.4847593,158.9905093,158.4967593,158.0035093,157.5107593,157.0185093,156.5267593,156.0355093,155.5447593,155.0545093,,56,18.26944,67.87498,426.9081682,653.1604565,1,1,-3383
157.2129599,156.6412958,156.1244997,155.6212403,155.1228708,154.6256162,154.1288662,153.6326162,153.1532055,152.6586873,152.1647403,151.671377,151.1786075,150.686441,150.1948865,149.7039533,149.2136513,148.7239912,148.2349848,147.7466451,,126,15.97367,68.72318,3072.859431,12613.40173,1,0.4,-3789
145.260538,144.761288,144.262538,143.764288,143.266538,142.769288,142.272538,141.776288,141.280538,140.785288,140.290538,139.796288,139.302538,138.809288,138.316538,137.824288,137.332538,136.841288,136.350538,135.860288,,79,5.999063,82.91041,996.207536,2328.321354,1,7.2,-4033
152.4400116,151.9407605,151.4420103,150.9437602,150.4460102,149.9487602,149.4520102,148.9557602,148.4600144,147.9647646,147.4700148,146.9757651,146.4820153,145.9887656,145.4960159,145.0037662,144.5120166,144.020767,143.5300175,143.039768,,38,8.415152,82.77391,161.4090713,151.8483564,1,0.1,-3791
153.8939372,153.2865358,152.7606941,152.2549136,151.7562322,151.2589752,150.7622252,150.2659752,149.7938743,149.2996826,148.8060937,148.3131257,147.8207933,147.3291096,146.8380876,146.3477406,145.858083,145.3691301,144.8808988,144.3934079,,59,5.902,83.12717,485.9140093,793.1536328,1,2.3,-4038
159.1833044,158.6840544,158.1853044,157.6870544,157.1893044,156.6920544,156.1953044,155.6990544,155.2033044,154.7080544,154.2133044,153.7190544,153.2253044,152.7320544,152.2393044,151.7470544,151.2553044,150.7640544,150.2733044,149.7830544,,64,16.45531,69.13171,594.165032,1072.454364,1,9.2,-3662
154.4857063,153.9864563,153.4877063,152.9894563,152.4917063,151.9944563,151.4977063,151.0014563,150.5057063,150.0104563,149.5157063,149.0214563,148.5277063,148.0344563,147.5417063,147.0494563,146.5577063,146.0664563,145.5757063,145.0854563,,90,10.93135,83.79034,1368.082743,3747.026238,1,0.1,-3525
144.8202863,144.3210363,143.8222863,143.3240363,142.8262863,142.3290363,141.8322863,141.3360363,140.8402863,140.3450363,139.8502863,139.3560363,138.8622863,138.3690363,137.8762863,137.3840363,136.8922863,136.4010363,135.9102863,135.4200363,,67,7.690005,76.84316,665.179964,1270.360338,1,0.2,-121
179.4904229,177.4138871,176.4188061,175.7724893,175.2560863,174.758697,174.261947,173.765697,173.4108609,172.9218294,172.4338926,171.9471552,171.4616998,170.9775995,170.4949251,170.0137489,169.5341473,169.0562024,168.5800028,168.1056449,,37,9.441135,73.67414,150.8612929,137.209735,1,0.2,-2274
205.3350446,198.7267344,192.027085,182.410021,172.5099411,171.7555395,171.258752,170.762502,180.7042353,180.3827549,180.0710069,179.7703008,179.4810382,179.2031431,178.936291,178.6800333,178.4338667,178.1972717,177.9697339,177.7507558,,292,11.97962,61.76097,21905.60277,240077.2453,1,6.2,-4322
148.7489505,148.2497005,147.7509505,147.2527005,146.7549505,146.2577005,145.7609505,145.2647005,144.7689505,144.2737005,143.7789505,143.2847005,142.7909505,142.2977005,141.8049505,141.3127005,140.8209505,140.3297005,139.8389505,139.3487005,,239,10.19759,84.26317,13814.7239,120235.1644,1,16.5,-3561
159.3578377,158.8585877,158.3598377,157.8615877,157.3638377,156.8665877,156.3698377,155.8735877,155.3778377,154.8825877,154.3878377,153.8935877,153.3998377,152.9065877,152.4138377,151.9215877,151.4298377,150.9385877,150.4478377,149.9575877,,47,9.15895,75.67886,275.7330189,339.0403213,1,0.3,-535
169.1635326,168.6642826,168.1655326,167.6672826,167.1695326,166.6722826,166.1755326,165.6792826,165.1835326,164.6882826,164.1935326,163.6992826,163.2055326,162.7122826,162.2195326,161.7272826,161.2355326,160.7442826,160.2535326,159.7632826,,91,9.654747,75.44646,1405.231651,3900.677739,1,0.1,-1544
178.5626004,173.6384909,170.6484401,169.1017367,168.4549164,167.9565359,167.4597858,166.9635358,167.1890659,166.7235406,166.2611749,165.8024141,165.3475836,164.8969499,164.4507522,164.0092202,163.5725832,163.1410753,162.7149374,162.294418,,171,7.267766,77.01607,6330.833854,37300.06266,1,0.2,-284
154.0292728,153.5074225,153.0030807,152.5032813,152.0053398,151.5080883,151.0113383,150.5150883,150.0265376,149.5316104,149.0372147,148.5433558,148.0500385,147.5572667,147.0650443,146.5733756,146.0822649,145.591717,145.1017372,144.6123311,,186,12.19848,61.08235,7710.4157,50134.29093,1,9.4,-4342
176.6449097,171.2177628,167.5275805,165.4776043,164.7430282,164.2439638,163.7472135,163.2509635,163.8160089,163.3627959,162.9137096,162.469342,162.0301075,161.5963285,161.1682808,160.7462183,160.3303851,159.9210224,159.5183706,159.1226705,,65,12.98221,71.81321,617.3260862,1135.769315,1,7.7,-1666
152.4400102,151.9407602,151.4420102,150.9437602,150.4460102,149.9487602,149.4520102,148.9557602,148.4600102,147.9647602,147.4700102,146.9757602,146.4820102,145.9887602,145.4960102,145.0037602,144.5120102,144.0207602,143.5300102,143.0397602,,146,14.38571,70.09241,4360.868363,21324.44089,1,11.2,-3673
142.4134648,141.9142148,141.4154648,140.9172148,140.4194648,139.9222148,139.4254648,138.9292148,138.4334648,137.9382148,137.4434648,136.9492148,136.4554648,135.9622148,135.4694648,134.9772148,134.4854648,133.9942148,133.5034648,133.0132148,,59,9.039967,73.21332,485.9140093,793.1536328,1,0.2,-1982
152.4464977,151.9423465,151.4423868,150.9438019,150.4460105,149.9487602,149.4520102,148.9557602,148.4623629,147.9672185,147.4725843,146.9784623,146.4848538,145.9917602,145.4991828,145.0071229,144.5155821,144.0245618,143.5340638,143.04409,,32,8.69368,78.23956,104.2612819,78.83204227,1,0.4,-4
199.976049,193.46832,187.1671882,180.1657283,177.2356716,176.7140532,176.2172997,175.7210497,179.2581785,178.8792606,178.508675,178.1475576,177.7964621,177.4556224,177.1250924,176.8048215,176.494697,176.1945667,175.9042526,175.6235584,,59,16.45608,69.13114,485.9140093,793.1536328,1,6.3,-3662
177.9259628,173.2471788,170.5370963,169.1567599,168.5364328,168.0382562,167.5415061,167.0452561,167.17683,166.7077173,166.2414678,165.7784799,165.3190487,164.8634188,164.4118127,163.9644464,163.5215376,163.0833104,162.6499972,162.2218399,,333,5.731743,83.41142,29574.13537,376605.165,1,11.7,-4046
145.260538,144.761288,144.262538,143.764288,143.266538,142.769288,142.272538,141.776288,141.280538,140.785288,140.290538,139.796288,139.302538,138.809288,138.316538,137.824288,137.332538,136.841288,136.350538,135.860288,,187,5.40987,82.10941,7807.748447,51086.58897,1,9.5,-4135
158.4641976,157.9649476,157.4661976,156.9679476,156.4701976,155.9729476,155.4761976,154.9799476,154.4841976,153.9889476,153.4941976,152.9999476,152.5061976,152.0129476,151.5201976,151.0279476,150.5361976,150.0449476,149.5541976,149.0639476,,38,8.664133,76.35748,161.4090713,151.8483564,1,0.2,-57
157.1168662,156.6176162,156.1188662,155.6206162,155.1228662,154.6256162,154.1288662,153.6326162,153.1368662,152.6416162,152.1468662,151.6526162,151.1588662,150.6656162,150.1728662,149.6806162,149.1888662,148.6976162,148.2068662,147.7166162,,86,9.644075,81.66735,1225.101057,3175.236358,1,0.1,-3713
143.9010631,143.4018131,142.9030631,142.4048131,141.9070631,141.4098131,140.9130631,140.4168131,139.9210631,139.4258131,138.9310631,138.4368131,137.9430631,137.4498131,136.9570631,136.4648131,135.9730631,135.4818131,134.9910631,134.5008131,,79,9.360867,81.43399,996.207536,2328.321354,1,0.2,-3772
170.6107697,170.1115197,169.6127697,169.1145197,168.6167697,168.1195197,167.6227697,167.1265197,166.6307697,166.1355197,165.6407697,165.1465197,164.6527697,164.1595197,163.6667697,163.1745197,162.6827697,162.1915197,161.7007697,161.2105197,,35,8.533667,76.698,131.0075375,111.0356943,1,0.2,-45
154.400983,153.783982,153.2556945,152.7492313,152.2504652,151.7532077,151.2564577,150.7602077,150.289457,149.7953257,149.3018028,148.8089078,148.316656,147.8250613,147.3341375,146.8438987,146.3543598,145.8655373,145.3774489,144.8901143,,188,8.06959,76.91741,7905.755653,52051.50228,1,0.1,-67
183.3614995,178.544668,175.681225,174.2118783,173.5775231,173.0792388,172.5824886,172.0862386,172.2095541,171.7401222,171.2735268,170.8101621,170.3503203,169.894244,169.442154,168.994265,168.5507934,168.1119622,167.678003,167.2491567,,66,16.08514,71.91047,640.9968834,1201.716611,1,9.2,-1893
197.4086278,190.824002,184.222391,175.4344345,169.5618514,168.9846581,168.4878967,167.9916467,174.7789972,174.4394041,174.1092715,173.7898668,173.481651,173.1846537,172.8986725,172.6233822,172.3583957,172.1032981,171.8576668,171.6210816,,261,7.12368,76.47349,16927.44124,163081.6736,1,7.8,-1775
142.4134648,141.9142148,141.4154648,140.9172148,140.4194648,139.9222148,139.4254648,138.9292148,138.4334648,137.9382148,137.4434648,136.9492148,136.4554648,135.9622148,135.4694648,134.9772148,134.4854648,133.9942148,133.5034648,133.0132148,,199,5.818268,82.64167,9028.560607,63525.18868,1,15.9,-4063
161.6093886,161.1101386,160.6113886,160.1131386,159.6153886,159.1181386,158.6213886,158.1251386,157.6293886,157.1341386,156.6393886,156.1451386,155.6513886,155.1581386,154.6653886,154.1731386,153.6813886,153.1901386,152.6993886,152.2091386,,32,8.71796,81.43351,104.2612819,78.83204227,1,0.2,-1571
152.4400116,151.9407605,151.4420103,150.9437602,150.4460102,149.9487602,149.4520102,148.9557602,148.4600144,147.9647646,147.4700148,146.9757651,146.4820153,145.9887656,145.4960159,145.0037662,144.5120166,144.020767,143.5300175,143.039768,,105,8.045366,76.77432,1985.415057,6550.812273,1,0.4,-94
155.8581442,155.3588942,154.8601442,154.3618942,153.8641442,153.3668942,152.8701442,152.3738942,151.8781442,151.3828942,150.8881442,150.3938942,149.9001442,149.4068942,148.9141442,148.4218942,147.9301442,147.4388942,146.9481442,146.4578942,,59,12.75373,74.45988,485.9140093,793.1536328,1,2.3,-56
152.4400116,151.9407605,151.4420103,150.9437602,150.4460102,149.9487602,149.4520102,148.9557602,148.4600144,147.9647646,147.4700148,146.9757651,146.4820153,145.9887656,145.4960159,145.0037662,144.5120166,144.020767,143.5300175,143.039768,,73,8.563695,81.19408,821.173684,1742.491715,1,0.3,34
169.0737565,168.5745065,168.0757565,167.5775065,167.0797565,166.5825065,166.0857565,165.5895065,165.0937566,164.5985066,164.1037566,163.6095066,163.1157566,162.6225066,162.1297566,161.6375066,161.1457566,160.6545066,160.1637566,159.6735066,,59,5.902172,87.32678,485.9140093,793.1536328,1,2.3,-3907
148.0382925,147.5390425,147.0402925,146.5420425,146.0442925,145.5470425,145.0502925,144.5540425,144.0582925,143.5630425,143.0682925,142.5740425,142.0802925,141.5870425,141.0942925,140.6020425,140.1102925,139.6190425,139.1282925,138.6380425,,170,7.347253,77.74026,6244.186172,36536.92149,1,0.6,-206
207.0606505,200.4647606,193.8168659,184.6594256,177.5075041,176.8912027,176.3944356,175.8981856,183.2236887,182.8881906,182.5622281,182.2470788,181.9431907,181.6505698,181.3689862,181.0980861,180.8374552,180.5866541,180.3452377,180.1127672,,45,17.29321,69.40213,247.2359235,287.862802,1,0.1,-3396
156.0753156,155.5760656,155.0773156,154.5790656,154.0813156,153.5840656,153.0873156,152.5910656,152.0953156,151.6000656,151.1053156,150.6110656,150.1173156,149.6240656,149.1313156,148.6390656,148.1473156,147.6560656,147.1653156,146.6750656,,337,7.035278,79.84513,30389.32922,392283.3346,1,13.3,-2
153.9993383,153.5000883,153.0013383,152.5030883,152.0053383,151.5080883,151.0113383,150.5150883,150.0193385,149.5240885,149.0293385,148.5350885,148.0413385,147.5480886,147.0553386,146.5630886,146.0713386,145.5800886,145.0893386,144.5990887,,74,11.69644,63.23298,849.0106073,1831.841365,1,0.1,-4311
160.3644792,159.8652292,159.3664792,158.8682292,158.3704792,157.8732292,157.3764792,156.8802292,156.3844792,155.8892292,155.3944792,154.9002292,154.4064792,153.9132292,153.4204792,152.9282292,152.4364792,151.9452292,151.4544792,150.9642292,,65,5.961117,86.64407,617.3260862,1135.769315,1,1.3,-3942
175.4550654,174.9558154,174.4570654,173.9588154,173.4610654,172.9638154,172.4670654,171.9708154,171.4750654,170.9798154,170.4850654,169.9908154,169.4970654,169.0038154,168.5110654,168.0188154,167.5270654,167.0358154,166.5450654,166.0548154,,97,10.71566,65.23905,1640.050993,4918.17768,1,0.1,-4356
193.9285327,187.3571826,180.8093436,172.4102448,167.4931588,166.9383528,166.4415946,165.9453446,172.0094294,171.6634615,171.3268214,171.0007598,170.6857566,170.3818776,170.0889636,169.806734,169.5348448,169.272921,169.0205757,168.77742,,259,11.55387,72.62572,16630.16035,158804.5138,1,0.1,-1823
203.3485973,196.7812682,190.2495536,181.9597111,177.2643494,176.7140573,176.2172997,175.7210497,180.9660416,180.6114336,180.2659429,179.9307948,179.606493,179.293151,178.9906677,178.6988233,178.4173336,178.1458795,177.8841254,177.6317283,,174,3.757267,83.72441,6594.750637,39656.62541,1,16,-4187
136.8758081,136.3765581,135.8778081,135.3795581,134.8818081,134.3845581,133.8878081,133.3915581,132.8958081,132.4005581,131.9058081,131.4115581,130.9178081,130.4245581,129.9318081,129.4395581,128.9478081,128.4565581,127.9658081,127.4755581,,333,5.544088,87.11742,29574.13537,376605.165,1,12.9,-3953
146.5117843,146.0125343,145.5137843,145.0155343,144.5177843,144.0205343,143.5237843,143.0275343,142.5317847,142.0365348,141.5417848,141.0475348,140.5537848,140.0605349,139.5677849,139.0755349,138.583785,138.092535,137.6017851,137.1115351,,23,17.8949,66.59958,44.56007882,22.02607496,1,0.1,-3175
154.7233714,154.2239932,153.7252115,153.2269528,152.7292017,152.2319517,151.7352017,151.2389517,150.7433482,150.2481047,149.7533619,149.2591199,148.7653787,148.2721385,147.7793992,147.2871611,146.7954241,146.3041884,145.8134541,145.3232213,,41,7.89795,76.63912,195.5889698,202.551156,1,2,-617
143.9010631,143.4018131,142.9030631,142.4048131,141.9070631,141.4098131,140.9130631,140.4168131,139.9210631,139.4258131,138.9310631,138.4368131,137.9430631,137.4498131,136.9570631,136.4648131,135.9730631,135.4818131,134.9910631,134.5008131,,68,13.97458,72.59532,689.8778273,1341.765027,1,3.8,-1191
192.4651152,186.1159935,180.3617565,175.2832423,173.6435999,173.1366052,172.6398538,172.1436038,174.2570289,173.8489267,173.4478335,173.0547303,172.670181,172.2945207,171.9279544,171.5706104,171.2225688,170.8838772,170.5545576,170.2346108,,35,10.46127,74.48656,131.0075375,111.0356943,1,0.1,-2302
155.8581442,155.3588942,154.8601442,154.3618942,153.8641442,153.3668942,152.8701442,152.3738942,151.8781442,151.3828942,150.8881442,150.3938942,149.9001442,149.4068942,148.9141442,148.4218942,147.9301442,147.4388942,146.9481442,146.4578942,,262,7.427777,76.31534,17077.16051,165250.0798,1,10.3,-1638
154.7232896,154.2239732,153.7252068,153.2269523,152.7292017,152.2319517,151.7352017,151.2389517,150.7432911,150.2480451,149.7532995,149.2590544,148.7653098,148.2720657,147.7793223,147.2870795,146.7953375,146.3040962,145.8133558,145.3231163,,73,8.569843,76.06663,821.173684,1742.491715,1,0.2,-913
184.2765741,178.2793249,173.48573,170.2512927,169.2549589,168.7537696,168.257019,167.760769,168.8904251,168.4556066,168.0262143,167.6030251,167.186544,166.7771307,166.3750647,165.9805817,165.5938907,165.2151844,164.8446424,164.4824326,,68,6.7096,78.25415,689.8778273,1341.765027,1,3.5,-2564
153.7707382,153.255997,152.753418,152.2541073,151.7562262,151.2589752,150.7622252,150.2659752,149.7756701,149.2806644,148.7861823,148.2922283,147.7988056,147.3059173,146.8135665,146.3217563,145.83049,145.3397713,144.849604,144.3599927,,196,14.06986,61.99672,8714.183,60236.288,1,11,-4118
142.4134648,141.9142148,141.4154648,140.9172148,140.4194648,139.9222148,139.4254648,138.9292148,138.4334648,137.9382148,137.4434648,136.9492148,136.4554648,135.9622148,135.4694648,134.9772148,134.4854648,133.9942148,133.5034648,133.0132148,,64,7.431485,82.14748,594.165032,1072.454364,1,7.2,-3259
213.7541601,207.1387045,200.4089309,190.4972245,176.4277043,175.1619996,174.6651308,174.1688808,187.3661024,187.0535438,186.7507952,186.459184,186.179081,185.9103579,185.6526311,185.4053941,185.1680902,184.9401535,184.7210306,184.5101921,,32,8.734061,76.0767,104.2612819,78.83204227,1,0.1,-339
127.1087648,126.6095148,126.1107648,125.6125148,125.1147648,124.6175148,124.1207648,123.6245148,123.1287648,122.6335148,122.1387648,121.6445148,121.1507648,120.6575148,120.1647648,119.6725148,119.1807648,118.6895148,118.1987648,117.7085148,,300,5.87875,85.78719,23304.19609,263432.5139,1,17.9,-3945
186.6599695,180.374249,174.8157501,170.2196367,168.7857407,168.2806979,167.7839468,167.2876968,169.2577197,168.846099,168.4412993,168.0442785,167.6555972,167.2755977,166.9044993,166.5424484,166.1895458,165.8458611,165.5114396,165.1863061,,13,7.526933,67.12627,9.949694113,2.323982113,1,0.1,-4603
195.9404203,189.5975155,183.8629958,178.8366104,177.2208148,176.7140511,176.2172997,175.7210497,177.6685272,177.2563424,176.8509479,176.4532979,176.063952,175.683254,175.3114251,174.9486146,174.5949265,174.2504338,173.9151858,173.5892108,,190,13.71633,73.36141,8103.79646,54019.55148,1,12.2,-381
140.7718715,140.2726215,139.7738715,139.2756215,138.7778715,138.2806215,137.7838715,137.2876215,136.7918715,136.2966215,135.8018715,135.3076215,134.8138715,134.3206215,133.8278715,133.3356215,132.8438715,132.3526215,131.8618715,131.3716215,,333,5.745333,73.87967,29574.13537,376605.165,1,10.4,-2099
156.7098614,156.2098025,155.710853,155.2125478,154.714791,154.2175409,153.7207909,153.2245409,152.729352,152.2341272,151.7394048,151.2451853,150.7514691,150.2582564,149.7655476,149.2733429,148.7816428,148.2904476,147.7997577,147.3095737,,29,10.43626,64.8214,81.03702787,54.01861487,1,0.1,-4388
154.4998706,153.9899219,153.4885293,152.9895474,152.4917069,151.9944563,151.4977063,151.0014563,150.5097713,150.0147037,149.5201538,149.0261248,148.5326192,148.0396393,147.5471874,147.0552659,146.5638771,146.0730239,145.5827091,145.0929361,,77,13.49716,60.56503,935.7176093,2119.509615,1,4.3,-4275
